event_i,event_j,delta_t_days,ang_sep_deg,sky_norm_sep,sky_log_overlap,sky_step_weight,time_score,combined
GW150914,GW190930_133541,1477.1562129629624,145.29059557159565,12.948701858520508,-82.41133880615234,-0.5,-2.876758098602295,-2.4069336108330077
GW150914,GW191105_143521,1513.19765625,58.10796413747771,1.4550566673278809,-2.1745338439941406,0.5,-2.876758098602295,-1.238135100934871
GW150914,GW191109_010717,1516.63649074074,60.56510420082228,1.8733986616134644,-2.4481635093688965,0.5,-2.876758098602295,-1.2421210266619083
GW150914,GW191127_050227,1534.799804398147,140.07171632868062,4.587902545928955,-11.103310585021973,-0.5,-2.876758098602295,-1.3681993645237356
GW150914,GW191129_134029,1537.1595451388866,78.47521258205138,2.449544668197632,-3.675318956375122,0.10000000149011612,-2.876758098602295,-1.2599968313945458
GW150914,GW191204_171526,1542.3088148148138,41.61658508460323,1.4998172521591187,-1.5124599933624268,0.5,-2.876758098602295,-1.2284907621501222
GW150914,GW191215_223052,1553.5278692129614,62.215639904323375,2.1495978832244873,-2.7824599742889404,0.5,-2.876758098602295,-1.2469906773196962
GW150914,GW191216_213338,1554.488125,133.10369394121702,5.701444149017334,-16.295473098754883,-0.5,-2.876758098602295,-1.4438328822349917
GW150914,GW191219_163120,1557.2781944444444,56.83087585703623,1.2732999324798584,-2.149005174636841,0.5,-2.876758098602295,-1.2377632283170796
GW150914,GW191222_033537,1559.7394988425904,58.90120181711548,1.5348339080810547,-2.2141592502593994,0.5,-2.876758098602295,-1.238712318781703
GW150914,GW191230_180458,1568.3432175925925,45.73608390890219,2.1192948818206787,-2.130736827850342,0.5,-2.876758098602295,-1.2374971158202968
GW150914,GW200112_155838,1581.2554814814803,91.2652813878447,2.2990341186523438,-3.746764659881592,0.10000000149011612,-2.876758098602295,-1.2610375711378141
GW150914,GW200128_022011,1596.6871238425927,77.49669236079868,1.6687992811203003,-2.8101303577423096,0.5,-0.8965877890586853,0.4145627376624223
GW150914,GW200129_065458,1597.877939814815,113.59961748319286,7.769688606262207,-29.29035186767578,-0.5,-0.8965877890586853,0.028828990447790803
GW150914,GW200202_154313,1602.2447812499988,93.65916023909661,16.606353759765625,-135.08668518066406,-0.5,-0.8965877890586853,-1.51229165595913
GW150914,GW200208_130117,1608.132332175926,38.34371552868403,4.035120010375977,-6.385628700256348,-0.5,-0.8965877890586853,0.36247894473416936
GW150914,GW200209_085452,1608.9612002314793,119.15693942967121,5.303450107574463,-14.028881072998047,-0.5,-0.8965877890586853,0.25114073793182806
GW150914,GW200219_094415,1618.9954942129607,61.709195037745275,1.9934297800064087,-2.593456745147705,0.5,-0.8965877890586853,0.4177189923968208
GW150914,GW200224_222234,1624.5221064814814,72.2894585904185,10.971391677856445,-57.697914123535156,-0.5,-0.8965877890586853,-0.38498006451328676
GW150914,GW200225_060421,1624.8427881944428,122.1645039476596,4.823073863983154,-11.836359024047852,-0.5,-0.8965877890586853,0.2830789052721203
GW150914,GW200302_015811,1630.671841435184,72.30637696899262,1.2633044719696045,-2.6337552070617676,0.5,-0.8965877890586853,0.41713197024085935
GW150914,GW200311_115853,1640.0889918981466,88.99826647023659,19.956363677978516,-195.85980224609375,-0.5,-0.8965877890586853,-2.3975652994128986
GW150914,GW200316_215756,1645.5049965277756,116.01434207179166,4.582491397857666,-10.703978538513184,-0.5,-0.8965877890586853,0.2995741361671548
GW151012,GW151226,74.73900694444224,160.8371989528119,11.888941764831543,-69.62445831298828,-0.5,-0.15858153998851776,0.060696080711459266
GW151012,GW170104,450.0119930555534,113.07642499276989,8.266658782958984,-33.14191818237305,-0.5,2.9344661235809326,3.1881264216171923
GW151012,GW170608,604.6712280092581,113.96853649083276,9.520947456359863,-44.03049850463867,-0.5,-0.9183679819107056,-0.20416881053765046
GW151012,GW170729,656.3762372685169,67.47117677251389,5.1122894287109375,-11.969280242919922,-0.5,-2.81665301322937,-1.330367641170634
GW151012,GW170809,666.9400393518501,32.28045073453157,2.7763586044311523,-2.502149820327759,0.10000000149011612,-2.81665301322937,-1.1924612534953563
GW151012,GW170814,672.0250127314804,60.62816050723984,5.455930233001709,-13.44112491607666,-0.5,-2.81665301322937,-1.3518078002297895
GW151012,GW170818,675.6878090277755,28.339849932520877,2.5924694538116455,-1.8851879835128784,0.10000000149011612,-2.81665301322937,-1.1834740552155476
GW151012,GW170823,681.1383807870359,78.05894670308496,5.034459114074707,-11.89663028717041,-0.5,-2.81665301322937,-1.3293093592504572
GW151012,GW190408_181802,1274.3495347222217,53.105885344102624,4.5304856300354,-8.926990509033203,-0.5,-1.8056234121322632,-0.43749411294437
GW151012,GW190412,1277.8166863425904,132.71746040403113,11.467642784118652,-64.39222717285156,-0.5,-1.8056234121322632,-1.2454485921187692
GW151012,GW190413_134308,1279.158637731481,141.66610104701502,11.182195663452148,-61.34046936035156,-0.5,-1.8056234121322632,-1.2009940555067713
GW151012,GW190421_213856,1287.4890486111105,135.74242824402472,9.53625774383545,-44.522850036621094,-0.5,-1.8056234121322632,-0.9560141062817149
GW151012,GW190503_185404,1299.37455787037,93.1477293344244,8.363081932067871,-33.532711029052734,-0.5,-1.8056234121322632,-0.7959222618759282
GW151012,GW190512_180714,1308.342037037037,108.93156567608267,9.437416076660156,-43.16591262817383,-0.5,-1.8056234121322632,-0.9362477855543854
GW151012,GW190513_205428,1309.458174768518,57.64715859493363,4.739712715148926,-9.970590591430664,-0.5,-1.8056234121322632,-0.452696091909148
GW151012,GW190517_055101,1312.8307800925909,109.93105457808731,8.912572860717773,-38.483184814453125,-0.5,-1.8056234121322632,-0.8680351330999836
GW151012,GW190519_153544,1315.2368275462945,43.17218115864114,3.452366828918457,-4.753114223480225,-0.5,-1.8056234121322632,-0.3766938307627168
GW151012,GW190521,1316.7137384259258,128.32247955993805,9.367505073547363,-42.851097106933594,-0.5,-1.8056234121322632,-0.9316619111256624
GW151012,GW190521_074359,1316.909224537037,78.68586927643291,6.437798023223877,-19.470598220825195,-0.5,-1.8056234121322632,-0.5910813973371745
GW151012,GW190602_175927,1329.3366273148138,77.76091822884062,5.996313571929932,-16.84429931640625,-0.5,-1.8056234121322632,-0.5528244621628529
GW151012,GW190620_030421,1346.7150335648132,111.90784109748324,4.402052402496338,-9.901666641235352,-0.5,-1.8056234121322632,-0.45169208619976603
GW151012,GW190630_185205,1357.373179398146,26.792760859094216,1.9795197248458862,-0.911227285861969,0.5,-1.8056234121322632,-0.32072959178282323
GW151012,GW190701_203306,1358.4433344907397,38.25492989966303,3.4892544746398926,-4.618040084838867,-0.5,-1.8056234121322632,-0.3747262243501204
GW151012,GW190706_222641,1363.522209490739,151.99403009099132,8.825968742370605,-38.382568359375,-0.5,-2.876758098602295,-1.765572563180241
GW151012,GW190707_093326,1363.985228009257,150.4743949629335,10.718775749206543,-56.471092224121094,-0.5,-2.876758098602295,-2.0290656041773643
GW151012,GW190708_232457,1365.5626724537021,159.33065046720384,5.372035503387451,-14.950356483459473,-0.5,-2.876758098602295,-1.4242387533768202
GW151012,GW190720_000836,1376.5929895833328,63.047017360286496,5.429771423339844,-13.386598587036133,-0.5,-2.876758098602295,-1.4014597070271675
GW151012,GW190725_174728,1382.3283101851853,63.98880482418288,3.9224486351013184,-7.018208980560303,-0.5,-2.876758098602295,-1.3086922509200827
GW151012,GW190727_060333,1383.8394849537037,89.53585016924077,7.474721908569336,-26.643381118774414,-0.5,-2.876758098602295,-1.5945694361152958
GW151012,GW190728_064510,1384.868380787036,23.42361466418181,1.9469318389892578,-0.6116749048233032,0.5,-2.876758098602295,-1.21536914957196
GW151012,GW190803_022701,1390.6891134259242,120.88720393135385,8.85239315032959,-38.15219497680664,-0.5,-2.876758098602295,-1.762216745779572
GW151012,GW190828_063405,1415.860686342592,138.51105908446772,11.681147575378418,-66.91197204589844,-0.5,-2.876758098602295,-2.181156465515553
GW151012,GW190828_065509,1415.875317129628,124.4496530175141,9.896917343139648,-47.779266357421875,-0.5,-2.876758098602295,-1.90245297140761
GW151012,GW190910_112807,1429.0648715277762,117.37177386744,4.191901206970215,-9.191824913024902,-0.5,-2.876758098602295,-1.3403550154600423
GW151012,GW190915_235702,1434.5849560185163,139.4873799848077,11.45938777923584,-64.39852905273438,-0.5,-2.876758098602295,-2.144543486889228
GW151012,GW190924_021846,1442.6833842592575,133.09626269540004,11.126806259155273,-60.607765197753906,-0.5,-2.876758098602295,-2.0893239508276102
GW151012,GW190925_232845,1444.5653090277756,161.79826121054603,9.080714225769043,-40.73150634765625,-0.5,-2.876758098602295,-1.799789220010496
GW151012,GW190929_012149,1447.6438310185185,133.06575907056674,8.727286338806152,-37.27296447753906,-0.5,-2.876758098602295,-1.7494091159408018
GW151012,GW190930_133541,1449.1534583333328,49.428542230819026,3.290757894515991,-4.574787616729736,-0.5,-2.876758098602295,-1.2730992677442778
GW151012,GW191105_143521,1485.1949016203703,38.85659784855487,0.9439297914505005,-1.6220875978469849,1.0,-2.876758098602295,-1.230087692397104
GW151012,GW191109_010717,1488.6337361111105,139.11652803363268,4.1114888191223145,-9.236647605895996,-0.5,-2.876758098602295,-1.341007941466531
GW151012,GW191127_050227,1506.7970497685174,60.15698673753568,1.872754693031311,-2.4341225624084473,0.5,-2.876758098602295,-1.241916494117365
GW151012,GW191129_134029,1509.156790509257,69.45793536809802,2.069859743118286,-2.9100637435913086,0.5,-2.876758098602295,-1.2488494638888812
GW151012,GW191204_171526,1514.3060601851842,78.94888620099177,2.677152633666992,-4.093090057373047,0.10000000149011612,-2.876758098602295,-1.2660824456030773
GW151012,GW191215_223052,1525.5251145833317,53.56464866008487,1.7495014667510986,-2.114917755126953,0.5,-2.876758098602295,-1.2372666815621556
GW151012,GW191216_213338,1526.4853703703704,47.20681488250269,1.8591539859771729,-1.9384833574295044,0.5,-2.876758098602295,-1.2346965859405663
GW151012,GW191219_163120,1529.2754398148147,89.41804989662558,1.9550845623016357,-3.2983791828155518,0.5,-2.876758098602295,-1.2545060015208294
GW151012,GW191222_033537,1531.7367442129607,131.04854466147353,3.3047873973846436,-6.562624454498291,-0.5,-2.876758098602295,-1.3020558137458327
GW151012,GW191230_180458,1540.3404629629629,61.92248818514643,2.604074001312256,-3.4696364402770996,0.10000000149011612,-2.876758098602295,-1.2570006824521638
GW151012,GW200112_155838,1553.2527268518506,20.584728497936048,0.5028773546218872,-1.2917828559875488,1.0,-2.876758098602295,-1.225276188620506
GW151012,GW200128_022011,1568.684369212963,143.84688482635173,3.028350830078125,-6.048340320587158,0.10000000149011612,-2.876758098602295,-1.2945643074518933
GW151012,GW200129_065458,1569.8751851851853,40.594768294201806,2.292781352996826,-2.117593288421631,0.10000000149011612,-2.876758098602295,-1.2373056556879258
GW151012,GW200202_154313,1574.2420266203692,138.24174472549413,12.054204940795898,-71.27253723144531,-0.5,-2.876758098602295,-2.2446762192443384
GW151012,GW200208_130117,1580.1295775462963,129.1622513183911,9.370140075683594,-42.88826370239258,-0.5,-2.876758098602295,-1.8312064079657808
GW151012,GW200209_085452,1580.9584456018497,120.197573391236,4.8886799812316895,-12.09544849395752,-0.5,-2.876758098602295,-1.3826517010808086
GW151012,GW200219_094415,1590.992739583331,38.9108910222673,1.196264386177063,-1.4210883378982544,0.5,-0.8965877890586853,0.4347967218514154
GW151012,GW200224_222234,1596.5193518518518,169.01801705005963,14.127705574035645,-98.5011978149414,-0.5,-0.8965877890586853,-0.9793558899210757
GW151012,GW200225_060421,1596.8400335648132,100.6406927407385,3.696427583694458,-7.181591033935547,-0.5,-0.8965877890586853,0.3508842708189
GW151012,GW200302_015811,1602.6690868055543,131.7363037297588,2.2673885822296143,-4.436295509338379,0.10000000149011612,-0.8965877890586853,0.3908746134041076
GW151012,GW200311_115853,1612.086237268517,7.931034664205801,0.725204348564148,1.2114455699920654,1.0,-0.8965877890586853,0.47314448146434707
GW151012,GW200316_215756,1617.502241898146,91.09997714955205,3.347414493560791,-5.9515533447265625,-0.5,-0.8965877890586853,0.3688020607775611
GW151226,GW170104,375.2729861111111,56.619464426751414,4.857061386108398,-10.448783874511719,-0.5,1.981807827949524,2.7191283015143135
GW151226,GW170608,529.932221064816,52.97473546675462,5.520823001861572,-13.503742218017578,-0.5,1.9128148555755615,2.6167213573517167
GW151226,GW170729,581.6372303240746,121.45425989662665,10.952606201171875,-58.533138275146484,-0.5,-0.9183679819107056,-0.41542677078860224
GW151226,GW170809,592.201032407408,134.61472303092057,14.69034481048584,-106.07499694824219,-0.5,-0.9183679819107056,-1.1079624917848314
GW151226,GW170814,597.2860057870381,105.95445014141418,12.463617324829102,-75.69269561767578,-0.5,-0.9183679819107056,-0.6653876841365207
GW151226,GW170818,600.9488020833334,160.52679417579148,19.426132202148438,-186.6524200439453,-0.5,-0.9183679819107056,-2.2817227392187456
GW151226,GW170823,606.3993738425937,118.87098672987945,8.642306327819824,-36.32889175415039,-0.5,-0.9183679819107056,-0.0919805635350743
GW151226,GW190408_181802,1199.6105277777795,129.29082279932743,13.926621437072754,-95.17333984375,-0.5,-1.8056234121322632,-1.6938328297478775
GW151226,GW190412,1203.0776793981481,61.71077964163271,6.784936904907227,-21.17461395263672,-0.5,-1.8056234121322632,-0.615903560297472
GW151226,GW190413_134308,1204.4196307870386,29.05624286135413,2.779444694519043,-2.298043966293335,0.10000000149011612,-1.8056234121322632,-0.34093115975844895
GW151226,GW190421_213856,1212.7500416666683,49.52977929469696,4.025331497192383,-6.863003730773926,-0.5,-1.8056234121322632,-0.4074283012259617
GW151226,GW190503_185404,1224.6355509259276,73.61234328924492,8.625197410583496,-35.226688385009766,-0.5,-1.8056234121322632,-0.8205981971948575
GW151226,GW190512_180714,1233.6030300925947,87.23303140000347,9.63243579864502,-44.54022216796875,-0.5,-1.8056234121322632,-0.9562671637313787
GW151226,GW190513_205428,1234.7191678240758,111.39382155111558,11.327095985412598,-62.4647216796875,-0.5,-1.8056234121322632,-1.2173708845219484
GW151226,GW190517_055101,1238.0917731481486,82.28712066726798,8.191059112548828,-31.90249252319336,-0.5,-1.8056234121322632,-0.772175092963165
GW151226,GW190519_153544,1240.4978206018525,144.10749752432272,14.05261516571045,-97.13492584228516,-0.5,-1.8056234121322632,-1.7224069833823128
GW151226,GW190521,1241.9747314814838,68.95471435080816,5.903309345245361,-16.08182716369629,-0.5,-1.8056234121322632,-0.5417176351107722
GW151226,GW190521_074359,1242.1702175925948,119.90427140789733,12.101445198059082,-71.55065155029297,-0.5,-1.8056234121322632,-1.349724376149776
GW151226,GW190602_175927,1254.5976203703715,84.4721596544576,7.810898780822754,-29.008298873901367,-0.5,-1.8056234121322632,-0.73001577186053
GW151226,GW190620_030421,1271.976026620371,86.3656110357902,3.5404977798461914,-6.397629737854004,-0.5,-1.8056234121322632,-0.40064926223348585
GW151226,GW190630_185205,1282.6341724537037,168.21540152069144,14.642367362976074,-105.82353210449219,-0.5,-1.8056234121322632,-1.848972716615941
GW151226,GW190701_203306,1283.7043275462975,122.64253522729045,14.7659273147583,-106.99162292480469,-0.5,-1.8056234121322632,-1.8659881350495495
GW151226,GW190706_222641,1288.783202546297,30.728174132430286,1.9617291688919067,-1.168321132659912,0.5,-1.8056234121322632,-0.3244746425133843
GW151226,GW190707_093326,1289.2462210648148,45.96464594419291,3.8058724403381348,-5.966410160064697,-0.5,-1.8056234121322632,-0.394367745911933
GW151226,GW190708_232457,1290.8236655092599,20.413324900714578,0.7092164754867554,-0.7124818563461304,1.0,-1.8056234121322632,-0.3178344944272302
GW151226,GW190720_000836,1301.8539826388906,131.78974312982498,14.413092613220215,-102.03618621826172,-0.5,-1.8056234121322632,-1.7938029696353288
GW151226,GW190725_174728,1307.589303240743,134.61882114442258,9.182757377624512,-41.27317810058594,-0.5,-1.8056234121322632,-0.9086765818340874
GW151226,GW190727_060333,1309.1004780092615,74.97476112298736,7.805270671844482,-28.727251052856445,-0.5,-1.8056234121322632,-0.7259217868794188
GW151226,GW190728_064510,1310.1293738425936,173.2740172049213,17.916650772094727,-158.78289794921875,-0.5,-1.8056234121322632,-2.6204245199829845
GW151226,GW190803_022701,1315.950106481482,48.61778853105476,4.180212497711182,-7.38576602935791,-0.5,-1.8056234121322632,-0.41504330777942616
GW151226,GW190828_063405,1341.1216793981498,26.429242823540505,2.7953975200653076,-2.14154052734375,0.10000000149011612,-1.8056234121322632,-0.33865139567356944
GW151226,GW190828_065509,1341.1363101851857,43.76389752191227,4.232698917388916,-7.371232509613037,-0.5,-1.8056234121322632,-0.4148315999948329
GW151226,GW190910_112807,1354.325864583334,43.608725869253334,1.61098313331604,-1.6358816623687744,0.5,-1.8056234121322632,-0.33128553248674053
GW151226,GW190915_235702,1359.845949074074,50.43742264293244,5.122463703155518,-11.435436248779297,-0.5,-2.876758098602295,-1.3730373934193474
GW151226,GW190924_021846,1367.9443773148153,28.850039450311442,3.0099775791168213,-2.7917630672454834,0.10000000149011612,-2.876758098602295,-1.2471261941961491
GW151226,GW190925_232845,1369.8263020833333,35.411515317997555,2.170166254043579,-1.6807005405426025,0.10000000149011612,-2.876758098602295,-1.2309414990774135
GW151226,GW190929_012149,1372.9048240740763,27.965333584856154,2.0771644115448,-1.0986530780792236,0.5,-2.876758098602295,-1.2224628936900475
GW151226,GW190930_133541,1374.4144513888905,139.48559047524515,10.562321662902832,-54.68408203125,-0.5,-2.876758098602295,-2.003034472309818
GW151226,GW191105_143521,1410.4558946759282,129.2674362316093,3.188807725906372,-6.230143070220947,-0.5,-2.876758098602295,-1.297212603118297
GW151226,GW191109_010717,1413.8947291666684,51.55892945936478,1.5590579509735107,-1.9540413618087769,0.5,-2.876758098602295,-1.2349232172520206
GW151226,GW191127_050227,1432.058042824075,115.38319161134747,3.6846158504486084,-7.417804718017578,-0.5,-2.876758098602295,-1.3145131071059937
GW151226,GW191129_134029,1434.4177835648147,124.16674658209216,3.787322521209717,-7.893260955810547,-0.5,-2.876758098602295,-1.3214390127738014
GW151226,GW191204_171526,1439.5670532407419,83.74703945141236,2.9273648262023926,-4.733551979064941,0.10000000149011612,-2.876758098602295,-1.2754119663893677
GW151226,GW191215_223052,1450.7861076388895,107.87570039266873,3.6237645149230957,-7.0941901206970215,-0.5,-2.876758098602295,-1.30979905774538
GW151226,GW191216_213338,1451.7463634259282,148.41260673931677,6.091926574707031,-18.683271408081055,-0.5,-2.876758098602295,-1.4786156120208296
GW151226,GW191219_163120,1454.5364328703727,71.57083389727396,1.5843795537948608,-2.617542028427124,0.5,-2.876758098602295,-1.2445883402691411
GW151226,GW191222_033537,1456.9977372685184,59.67379866508147,1.5299785137176514,-2.239119052886963,0.5,-2.876758098602295,-1.2390759047960291
GW151226,GW191230_180458,1465.6014560185208,101.63906832190844,4.482107162475586,-10.028736114501953,-0.5,-2.876758098602295,-1.3525461859043886
GW151226,GW200112_155838,1478.5137199074086,166.1285328424424,4.12194299697876,-9.62950325012207,-0.5,-2.876758098602295,-1.3467306156407215
GW151226,GW200128_022011,1493.9453622685207,52.368938668509514,1.1152324676513672,-2.0617964267730713,1.0,-2.876758098602295,-1.2364928704731784
GW151226,GW200129_065458,1495.136178240743,158.5440995427635,9.789878845214844,-47.231651306152344,-0.5,-2.876758098602295,-1.8944759382216114
GW151226,GW200202_154313,1499.5030196759271,29.251811667859105,3.2641866207122803,-3.454742193222046,-0.5,-2.876758098602295,-1.2567837200024226
GW151226,GW200208_130117,1505.390570601854,37.82533832162591,3.210663318634033,-3.8286056518554688,-0.5,-2.876758098602295,-1.2622297376194278
GW151226,GW200209_085452,1506.2194386574074,53.83513439650113,2.288679838180542,-2.6763529777526855,0.10000000149011612,-2.876758098602295,-1.2454450312848142
GW151226,GW200219_094415,1516.2537326388888,125.08822106339692,3.942275047302246,-8.426712036132812,-0.5,-2.876758098602295,-1.3292097213417495
GW151226,GW200224_222234,1521.7803449074097,15.401731653825667,1.6065105199813843,0.44730791449546814,0.5,-2.876758098602295,-1.1999430923926986
GW151226,GW200225_060421,1522.101026620371,70.70200651409165,2.6914515495300293,-3.900165557861328,0.10000000149011612,-2.876758098602295,-1.2632721409348082
GW151226,GW200302_015811,1527.9300798611123,63.07997302303181,1.094036340713501,-2.448939561843872,1.0,-2.876758098602295,-1.2421323313116484
GW151226,GW200311_115853,1537.3472303240746,156.8734762529134,18.9698429107666,-177.8940887451172,-0.5,-2.876758098602295,-3.797817705760168
GW151226,GW200316_215756,1542.7632349537037,77.49531949277551,2.9513895511627197,-4.632656097412109,0.10000000149011612,-2.876758098602295,-1.2739422299487615
GW170104,GW170608,154.6592349537048,9.359744606485096,0.9544700980186462,1.2370363473892212,1.0,-0.7512125372886658,0.5955306741972726
GW170104,GW170729,206.3642442129635,175.58771646550645,15.577392578125,-119.91364288330078,-0.5,-0.9063971638679504,-1.2995010402643123
GW170104,GW170809,216.92804629629686,120.02434613350614,12.790360450744629,-80.0160903930664,-0.5,-1.3033174276351929,-1.0514539629247166
GW170104,GW170814,222.01301967592704,111.22140708589696,12.728014945983887,-79.07803344726562,-0.5,-1.3033174276351929,-1.037789416324579
GW170104,GW170818,225.6758159722222,106.61230664151314,12.531874656677246,-76.54721069335938,-0.5,-1.3033174276351929,-1.0009232691122494
GW170104,GW170823,231.1263877314826,152.08599175797636,10.939543724060059,-58.84235382080078,-0.5,-1.3033174276351929,-0.7430190524579867
GW170104,GW190408_181802,824.3375416666684,76.94305771724495,8.098062515258789,-31.033615112304688,-0.5,-2.2879765033721924,-1.1643571137479292
GW170104,GW190412,827.804693287037,67.72298535664474,7.2684712409973145,-24.620519638061523,-0.5,-2.2879765033721924,-1.0709384334095853
GW170104,GW190413_134308,829.1466446759276,79.43484050005983,7.460231781005859,-26.299654006958008,-0.5,-2.2879765033721924,-1.095398152976068
GW170104,GW190421_213856,837.4770555555572,106.08298064121549,8.507333755493164,-34.975372314453125,-0.5,-2.2879765033721924,-1.221776149144767
GW170104,GW190503_185404,849.3625648148164,96.82624382515066,11.03951358795166,-59.01972579956055,-0.5,-2.2879765033721924,-1.572026941634719
GW170104,GW190512_180714,858.3300439814836,133.80664335021638,14.420042991638184,-102.1657943725586,-0.5,-2.4923787117004395,-2.3720845188810573
