detector,data_mode,stage,variant,subset,catalog,candidate_kind,query_total,catalog_total,sis_lensed_images,sis_unlensed,pm_lensed_images,pm_unlensed,total_lensed_images,total_unlensed,epochs,backbone,preprocess,observed_sky_label,a90_ref_deg2,test_a90_median_deg2,test_a90_p90_deg2,valid,r@1,r@5,r@10,r@50,r@100,r@500,median_true_rank,top_1pct_k,top_1pct,top_5pct_k,top_5pct,top_10pct_k,top_10pct,lambda_sky_step,val_selected_r@10,lambda_sky_log_overlap
LIGO,noisy,stage2_observed_sky,waveform_plus_observed_sky_step_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,LIGO/2.5G HL-like baseline A90=100 deg2,100.0,399.20113622580755,500.0,6000,0.17099999999999999,0.29583333333333334,0.3895,0.7331666666666666,0.8733333333333333,0.9831666666666666,18.0,90,0.853,450,0.9811666666666667,900,0.9898333333333333,0.5,0.3913333333333333,
LIGO,noisy,stage2_observed_sky,waveform_plus_observed_sky_log_overlap_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,LIGO/2.5G HL-like baseline A90=100 deg2,100.0,399.20113622580755,500.0,6000,0.0735,0.1375,0.17516666666666666,0.2915,0.3615,0.6296666666666667,259.0,90,0.35033333333333333,450,0.607,900,0.7558333333333334,,0.16666666666666666,4.0
LIGO,noisy,stage2_observed_sky,waveform_plus_observed_sky_log_overlap_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,LIGO/2.5G HL-like baseline A90=100 deg2,100.0,399.20113622580755,500.0,3000,0.092,0.165,0.20933333333333334,0.3403333333333333,0.41233333333333333,0.6633333333333333,194.5,90,0.40166666666666667,450,0.642,900,0.7783333333333333,,0.16666666666666666,4.0
LIGO,noisy,stage2_observed_sky,waveform_plus_observed_sky_log_overlap_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,LIGO/2.5G HL-like baseline A90=100 deg2,100.0,399.20113622580755,500.0,3000,0.055,0.11,0.141,0.24266666666666667,0.31066666666666665,0.596,331.5,90,0.299,450,0.572,900,0.7333333333333333,,0.16666666666666666,4.0
LIGO,noisy,stage2_observed_sky,waveform_plus_observed_sky_log_overlap_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,LIGO/2.5G HL-like baseline A90=100 deg2,100.0,399.20113622580755,500.0,6000,0.0735,0.1375,0.17516666666666666,0.2915,0.3615,0.6296666666666666,263.0,90,0.35033333333333333,450,0.607,900,0.7558333333333334,,0.16666666666666666,4.0
LIGO,noisy,stage2_observed_sky,a90_50_step_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,6000,0.19083333333333333,0.322,0.43583333333333335,0.8135,0.925,0.989,13.0,90,0.9123333333333333,450,0.9876666666666667,900,0.9925,0.5,0.4583333333333333,
LIGO,noisy,stage2_observed_sky,a90_50_step_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,3000,0.22733333333333333,0.371,0.48533333333333334,0.8403333333333334,0.9363333333333334,0.992,11.0,90,0.9276666666666666,450,0.9906666666666667,900,0.9936666666666667,0.5,0.4583333333333333,
LIGO,noisy,stage2_observed_sky,a90_50_step_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,3000,0.15433333333333332,0.273,0.3863333333333333,0.7866666666666666,0.9136666666666666,0.986,16.0,90,0.897,450,0.9846666666666667,900,0.9913333333333333,0.5,0.4583333333333333,
LIGO,noisy,stage2_observed_sky,a90_50_step_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,6000,0.19083333333333333,0.322,0.4358333333333333,0.8135,0.925,0.989,13.5,90,0.9123333333333333,450,0.9876666666666667,900,0.9924999999999999,0.5,0.4583333333333333,
LIGO,noisy,stage2_observed_sky,a90_50_gaussian_log_overlap_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,6000,0.07133333333333333,0.1365,0.1735,0.2838333333333333,0.3481666666666667,0.5986666666666667,293.0,90,0.33716666666666667,450,0.5771666666666667,900,0.7236666666666667,,0.165,4.0
LIGO,noisy,stage2_observed_sky,a90_50_gaussian_log_overlap_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,3000,0.08866666666666667,0.16333333333333333,0.20566666666666666,0.33166666666666667,0.39766666666666667,0.6333333333333333,221.5,90,0.388,450,0.6123333333333333,900,0.7476666666666667,,0.165,4.0
LIGO,noisy,stage2_observed_sky,a90_50_gaussian_log_overlap_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,3000,0.054,0.10966666666666666,0.14133333333333334,0.236,0.2986666666666667,0.564,367.5,90,0.28633333333333333,450,0.542,900,0.6996666666666667,,0.165,4.0
LIGO,noisy,stage2_observed_sky,a90_50_gaussian_log_overlap_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 50 deg2,50.0,199.73359647740486,500.0,6000,0.07133333333333333,0.1365,0.1735,0.2838333333333333,0.3481666666666667,0.5986666666666667,294.5,90,0.33716666666666667,450,0.5771666666666666,900,0.7236666666666667,,0.165,4.0
LIGO,noisy,stage2_observed_sky,a90_100_step_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,6000,0.17066666666666666,0.2976666666666667,0.386,0.7358333333333333,0.873,0.9785,18.0,90,0.8576666666666667,450,0.9768333333333333,900,0.9846666666666667,0.5,0.386,
LIGO,noisy,stage2_observed_sky,a90_100_step_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,3000,0.201,0.34833333333333333,0.43966666666666665,0.7756666666666666,0.8913333333333333,0.9826666666666667,14.0,90,0.8773333333333333,450,0.981,900,0.9863333333333333,0.5,0.386,
LIGO,noisy,stage2_observed_sky,a90_100_step_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,3000,0.14033333333333334,0.247,0.3323333333333333,0.696,0.8546666666666667,0.9743333333333334,22.0,90,0.838,450,0.9726666666666667,900,0.983,0.5,0.386,
LIGO,noisy,stage2_observed_sky,a90_100_step_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,6000,0.1706666666666667,0.29766666666666663,0.386,0.7358333333333333,0.873,0.9785,18.0,90,0.8576666666666666,450,0.9768333333333333,900,0.9846666666666666,0.5,0.386,
LIGO,noisy,stage2_observed_sky,a90_100_gaussian_log_overlap_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,6000,0.07283333333333333,0.1375,0.17483333333333334,0.2906666666666667,0.3605,0.629,259.0,90,0.3506666666666667,450,0.6071666666666666,900,0.7591666666666667,,0.16383333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_100_gaussian_log_overlap_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,3000,0.08933333333333333,0.16433333333333333,0.20733333333333334,0.3353333333333333,0.411,0.6636666666666666,193.5,90,0.4026666666666667,450,0.643,900,0.7783333333333333,,0.16383333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_100_gaussian_log_overlap_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,3000,0.05633333333333333,0.11066666666666666,0.14233333333333334,0.246,0.31,0.5943333333333334,329.0,90,0.2986666666666667,450,0.5713333333333334,900,0.74,,0.16383333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_100_gaussian_log_overlap_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 100 deg2,100.0,402.3115618027993,500.0,6000,0.07283333333333333,0.1375,0.17483333333333334,0.29066666666666663,0.3605,0.629,261.25,90,0.3506666666666667,450,0.6071666666666666,900,0.7591666666666667,,0.16383333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_200_step_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,6000,0.1425,0.26033333333333336,0.3448333333333333,0.6708333333333333,0.8281666666666667,0.9765,23.0,90,0.8078333333333333,450,0.9745,900,0.9861666666666666,0.5,0.3521666666666667,
LIGO,noisy,stage2_observed_sky,a90_200_step_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,3000,0.174,0.31133333333333335,0.39766666666666667,0.7036666666666667,0.8453333333333334,0.977,19.0,90,0.827,450,0.9756666666666667,900,0.9856666666666667,0.5,0.3521666666666667,
LIGO,noisy,stage2_observed_sky,a90_200_step_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,3000,0.111,0.20933333333333334,0.292,0.638,0.811,0.976,28.0,90,0.7886666666666666,450,0.9733333333333334,900,0.9866666666666667,0.5,0.3521666666666667,
LIGO,noisy,stage2_observed_sky,a90_200_step_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,6000,0.1425,0.26033333333333336,0.3448333333333333,0.6708333333333334,0.8281666666666667,0.9764999999999999,23.5,90,0.8078333333333333,450,0.9745,900,0.9861666666666666,0.5,0.3521666666666667,
LIGO,noisy,stage2_observed_sky,a90_200_gaussian_log_overlap_val_selected,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,6000,0.07216666666666667,0.13816666666666666,0.17533333333333334,0.3005,0.3725,0.654,235.5,90,0.35933333333333334,450,0.6306666666666667,900,0.7881666666666667,,0.16733333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_200_gaussian_log_overlap_val_selected,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,3000,0.08966666666666667,0.16466666666666666,0.21033333333333334,0.3486666666666667,0.425,0.6856666666666666,174.5,90,0.4103333333333333,450,0.6666666666666666,900,0.807,,0.16733333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_200_gaussian_log_overlap_val_selected,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,3000,0.05466666666666667,0.11166666666666666,0.14033333333333334,0.25233333333333335,0.32,0.6223333333333333,298.5,90,0.30833333333333335,450,0.5946666666666667,900,0.7693333333333333,,0.16733333333333333,4.0
LIGO,noisy,stage2_observed_sky,a90_200_gaussian_log_overlap_val_selected,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,A90 sweep 200 deg2,200.0,500.0,500.0,6000,0.07216666666666667,0.13816666666666666,0.17533333333333334,0.3005,0.3725,0.6539999999999999,236.5,90,0.35933333333333334,450,0.6306666666666667,900,0.7881666666666667,,0.16733333333333333,4.0
