epoch,loss,epoch_s,batches,batch_pairs,pairs_per_s
1,1.9670672307320691,7.234227506443858,109,13952,1928.6095146402727
2,0.698746250856907,6.144224828109145,109,13952,2270.750239504771
3,0.38196676586746076,6.140389384701848,109,13952,2272.1686078671137
4,0.2567361915877106,6.302307764068246,109,13952,2213.792236479697
5,0.20694315269452715,6.264049127697945,109,13952,2227.313310540302
6,0.17022715925896933,6.258931403979659,109,13952,2229.134511863927
7,0.14125457597435068,6.068965889513493,109,13952,2298.908949893346
8,0.11837242748759208,6.252264963462949,109,13952,2231.5113133452987
9,0.1067712031851668,6.265963353216648,109,13952,2226.632875667507
10,0.09421823228444529,6.151661908254027,109,13952,2268.0050054896265
11,0.09011604872728707,6.282859271392226,109,13952,2220.6449957470336
12,0.08161282293293454,6.272971590980887,109,13952,2224.1452551865236
13,0.07141938388621041,6.195295870304108,109,13952,2252.031265669825
14,0.0718040799534102,6.114616775885224,109,13952,2281.7456124190453
15,0.06182885330614694,6.140842664986849,109,13952,2272.0008899674162
16,0.05345645646026375,6.154777394607663,109,13952,2266.856964189096
17,0.05566748252155584,6.141516145318747,109,13952,2271.7517417315016
18,0.05643134670109924,6.119730774313211,109,13952,2279.8388547682093
19,0.053385143125549366,6.225103259086609,109,13952,2241.247963177905
20,0.05116825790033428,6.113972852006555,109,13952,2281.9859259631926
21,0.048705935102263724,6.185864863917232,109,13952,2255.4647259404924
22,0.04731576079759029,6.23442947678268,109,13952,2237.895231946713
23,0.043575504811805325,6.299056263640523,109,13952,2214.9349705818436
24,0.04122280732754174,6.240743603557348,109,13952,2235.6310219261504
25,0.038375993865892424,6.29979763366282,109,13952,2214.6743135760134
26,0.03950452961779516,6.169177459552884,109,13952,2261.565677349016
27,0.037889676971719896,6.228319989517331,109,13952,2240.0904294387774
28,0.036295060341784716,6.244189616292715,109,13952,2234.3972328443715
29,0.03943792183738236,6.166678095236421,109,13952,2262.482293469723
30,0.033948753781001505,6.2243020962923765,109,13952,2241.5364460395926
31,0.0346743356470668,6.2668554447591305,109,13952,2226.3159128184184
32,0.033078180062114645,6.257975058630109,109,13952,2229.4751687703497
33,0.0301992634157522,6.303091339766979,109,13952,2213.5170264747894
34,0.03193702753804146,6.3092063050717115,109,13952,2211.3716568095992
35,0.029334972791988916,6.200485726818442,109,13952,2250.146297354509
36,0.030054953564471062,6.302930051460862,109,13952,2213.573669085265
37,0.029361803699797448,6.29161986336112,109,13952,2217.5529200752662
38,0.03335256279881941,6.272510249167681,109,13952,2224.308840603542
39,0.03206102081805194,6.256604880094528,109,13952,2229.963417442018
40,0.026450887390779793,6.213687049224973,109,13952,2245.3657368760178
41,0.024436527230870832,6.1923924293369055,109,13952,2253.0871806349664
42,0.025388570827081663,6.212671862915158,109,13952,2245.7326425499214
43,0.03357419986790473,6.223820583894849,109,13952,2241.7098648542465
44,0.0292583983904178,6.29836418107152,109,13952,2215.1783540764377
45,0.024373103172407238,6.250324236229062,109,13952,2232.2041981645266
46,0.02408952084839891,6.232074771076441,109,13952,2238.7407905874866
47,0.03032532710274425,6.200866984203458,109,13952,2250.0079481695616
48,0.02299645368795876,6.165291845798492,109,13952,2262.991006582758
49,0.02106738445955679,6.285839671269059,109,13952,2219.5920878750644
50,0.02212666371546754,6.085089465603232,109,13952,2292.8175631378163
