detector,data_mode,stage,variant,subset,catalog,candidate_kind,query_total,catalog_total,sis_lensed_images,sis_unlensed,pm_lensed_images,pm_unlensed,total_lensed_images,total_unlensed,epochs,backbone,preprocess,liao_label,liao_delay_count,sky_label,sky_scenario,true_sky_a90_deg2,weight_grid,deployment_note,component_keys,val_selected_r@1,val_selected_r@5,val_selected_r@10,lambda_waveform,valid,r@1,r@5,r@10,r@50,r@100,r@500,median_true_rank,top_1pct_k,top_1pct,top_5pct_k,top_5pct,top_10pct_k,top_10pct,lambda_raw_time,lambda_liao_time_lr,lambda_true_sky_sep,lambda_true_sky_step,lambda_true_sky_log_overlap
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_step,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_step",0.9985,1.0,1.0,,3000,0.996,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.25,,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_step,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_step",0.9985,1.0,1.0,,3000,0.9996666666666667,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.25,,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_step,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_step",0.9985,1.0,1.0,,6000,0.9978333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.25,,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_log_overlap,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_log_overlap",0.6151666666666666,0.747,0.8123333333333334,,6000,0.613,0.7396666666666667,0.8011666666666667,0.9573333333333334,0.9958333333333333,1.0,1.0,90,0.9921666666666666,450,1.0,900,1.0,0.25,,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_log_overlap,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_log_overlap",0.6151666666666666,0.747,0.8123333333333334,,3000,0.249,0.47933333333333333,0.6023333333333334,0.9146666666666666,0.9916666666666667,1.0,6.0,90,0.9843333333333333,450,1.0,900,1.0,0.25,,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_log_overlap,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_log_overlap",0.6151666666666666,0.747,0.8123333333333334,,3000,0.977,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.25,,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,raw_time_plus_true_sky_log_overlap,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"raw_time,true_sky_log_overlap",0.6151666666666666,0.747,0.8123333333333334,,6000,0.613,0.7396666666666667,0.8011666666666667,0.9573333333333334,0.9958333333333333,1.0,3.5,90,0.9921666666666666,450,1.0,900,1.0,0.25,,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_step,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_step",0.9985,1.0,1.0,,6000,0.9973333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.25,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_step,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_step",0.9985,1.0,1.0,,3000,0.9953333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.25,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_step,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_step",0.9985,1.0,1.0,,3000,0.9993333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.25,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_step,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_step",0.9985,1.0,1.0,,6000,0.9973333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.25,,0.25,
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_log_overlap,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_log_overlap",0.6486666666666666,0.7966666666666666,0.8456666666666667,,6000,0.649,0.784,0.8373333333333334,0.9495,0.9835,1.0,1.0,90,0.9798333333333333,450,1.0,900,1.0,,0.25,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_log_overlap,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_log_overlap",0.6486666666666666,0.7966666666666666,0.8456666666666667,,3000,0.333,0.568,0.6746666666666666,0.899,0.967,1.0,4.0,90,0.9596666666666667,450,1.0,900,1.0,,0.25,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_log_overlap,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_log_overlap",0.6486666666666666,0.7966666666666666,0.8456666666666667,,3000,0.965,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.25,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,liao_time_lr_plus_true_sky_log_overlap,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"liao_time_lr,true_sky_log_overlap",0.6486666666666666,0.7966666666666666,0.8456666666666667,,6000,0.649,0.784,0.8373333333333333,0.9495,0.9835,1.0,2.5,90,0.9798333333333333,450,1.0,900,1.0,,0.25,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_raw_time_plus_true_sky_step,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,raw_time,true_sky_step",0.9981666666666666,1.0,1.0,1.0,6000,0.9973333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,2.0,,,0.5,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_raw_time_plus_true_sky_step,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,raw_time,true_sky_step",0.9981666666666666,1.0,1.0,1.0,3000,0.9953333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,2.0,,,0.5,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_raw_time_plus_true_sky_step,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,raw_time,true_sky_step",0.9981666666666666,1.0,1.0,1.0,3000,0.9993333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,2.0,,,0.5,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_raw_time_plus_true_sky_step,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,raw_time,true_sky_step",0.9981666666666666,1.0,1.0,1.0,6000,0.9973333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,2.0,,,0.5,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9983333333333333,1.0,1.0,1.0,6000,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,4.0,,1.0,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9983333333333333,1.0,1.0,1.0,3000,0.9956666666666667,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,4.0,,1.0,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9983333333333333,1.0,1.0,1.0,3000,0.9993333333333333,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,4.0,,1.0,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9983333333333333,1.0,1.0,1.0,6000,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,4.0,,1.0,
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.42133333333333334,0.6438333333333334,0.7128333333333333,1.0,6000,0.4211666666666667,0.639,0.7031666666666667,0.8276666666666667,0.8753333333333333,0.9728333333333333,2.0,90,0.8686666666666667,450,0.9691666666666666,900,0.9928333333333333,,2.0,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.42133333333333334,0.6438333333333334,0.7128333333333333,1.0,3000,0.16633333333333333,0.341,0.42733333333333334,0.6553333333333333,0.7506666666666667,0.9456666666666667,18.0,90,0.7373333333333333,450,0.9383333333333334,900,0.9856666666666667,,2.0,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.42133333333333334,0.6438333333333334,0.7128333333333333,1.0,3000,0.676,0.937,0.979,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,2.0,,,4.0
LIGO,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC 2.5PLUS BBH Any_Detected_SNR1,4498,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.42133333333333334,0.6438333333333334,0.7128333333333333,1.0,6000,0.4211666666666667,0.639,0.7031666666666667,0.8276666666666667,0.8753333333333333,0.9728333333333333,9.5,90,0.8686666666666667,450,0.9691666666666667,900,0.9928333333333333,,2.0,,,4.0
