epoch,loss,epoch_s,batches,batch_pairs,pairs_per_s
1,2.299066853934321,7.661189083941281,145,13920,1816.9503255281736
2,0.672216855040912,6.76212527602911,145,13920,2058.524418254223
3,0.34918429553508756,6.586193324998021,145,13920,2113.5122085114594
4,0.2585592386023752,6.834893621504307,145,13920,2036.6081421083356
5,0.19986504527001545,6.674510474316776,145,13920,2085.546206506612
6,0.15902661367737014,6.627472821623087,145,13920,2100.3481077408555
7,0.13329188911051587,6.560654992237687,145,13920,2121.7393715215335
8,0.12036091872844203,6.556932610459626,145,13920,2122.9438865659226
9,0.10844328683511964,6.807364041917026,145,13920,2044.844364762367
10,0.09399507166496639,6.768329408951104,145,13920,2056.637488948281
11,0.08617324515663344,6.798919386230409,145,13920,2047.3841811084924
12,0.08017509330449434,6.754935107193887,145,13920,2060.715577441365
13,0.06839814504672741,6.862979871220887,145,13920,2028.2734702999658
14,0.0648624080522307,6.465503145940602,145,13920,2152.964693666531
15,0.0653106931853911,6.645257471129298,145,13920,2094.726962871828
16,0.06338848941798868,6.822751787491143,145,13920,2040.232509340436
17,0.05877499085818899,6.788482409901917,145,13920,2050.5319391703515
18,0.051862001406221554,6.507093055173755,145,13920,2139.2040780686675
19,0.04780095899156455,6.644334905780852,145,13920,2095.0178155362114
20,0.049005681982841984,6.437688276171684,145,13920,2162.2668577357463
21,0.050311860018249215,6.710326532833278,145,13920,2074.4146997750654
22,0.04310365032790036,6.6002455316483974,145,13920,2109.0124501055507
23,0.04323030730773663,6.864169163629413,145,13920,2027.9220497298809
24,0.03996417474900854,6.746756790205836,145,13920,2063.2135458339703
25,0.03956747985091703,6.825801285915077,145,13920,2039.321014035917
26,0.0355352062153919,6.884374127723277,145,13920,2021.9702970447754
27,0.039271169033800735,6.778438118286431,145,13920,2053.5704180064026
28,0.03498949352009543,6.8650811444967985,145,13920,2027.6526536264732
29,0.03724448926233012,6.860094019211829,145,13920,2029.1267089075989
30,0.0367940878945178,6.864027848467231,145,13920,2027.96380016267
31,0.039125572389055945,6.916838196106255,145,13920,2012.4802121055955
32,0.035009473883386315,6.567306271754205,145,13920,2119.5905024057606
33,0.03286472201218893,6.69993562810123,145,13920,2077.631901658277
34,0.03176135802962657,6.93177012167871,145,13920,2008.1450705449688
35,0.03221839303471919,6.630059855058789,145,13920,2099.5285569524576
36,0.030096850936012023,6.771637471392751,145,13920,2055.632785837399
37,0.034285465197573445,6.8312285747379065,145,13920,2037.7008099943528
38,0.03287123644660259,6.648000171408057,145,13920,2093.862761897571
39,0.033743934937078376,6.832546097226441,145,13920,2037.3078793644136
40,0.030822951250292104,6.704481846652925,145,13920,2076.223087537969
41,0.030925717827831878,6.882144228555262,145,13920,2022.6254402288462
42,0.02564449097704271,6.471403199248016,145,13920,2151.0018108000936
43,0.027636001554542575,6.6161793833598495,145,13920,2103.9332813450865
44,0.025476815166144536,6.492075973190367,145,13920,2144.152357040173
45,0.02410630190680767,6.7732316898182034,145,13920,2055.1489506737394
46,0.028266208284887774,6.544875342398882,145,13920,2126.854870683897
47,0.031461122721947475,6.499641288071871,145,13920,2141.6566519672333
48,0.0267735342527258,6.609460067003965,145,13920,2106.0721842457347
49,0.02489780911469254,6.615010121837258,145,13920,2104.3051701535187
50,0.02353357902310532,6.43974229414016,145,13920,2161.577181848798
