epoch,loss,epoch_s,batches,batch_pairs,pairs_per_s
1,2.6516558240961143,4.1805956196039915,54,6912,1653.3529259772658
2,1.2958612077765994,3.09582949988544,54,6912,2232.6810957308135
3,0.7566534611913893,3.0462675392627716,54,6912,2269.006221847729
4,0.4958606384418629,3.070036442950368,54,6912,2251.4390719601447
5,0.3928514062254517,3.0892977211624384,54,6912,2237.401708696162
6,0.328319754589487,3.091642737388611,54,6912,2235.7046357297722
7,0.2924575518678736,3.1160382479429245,54,6912,2218.201270335179
8,0.24552663636428337,3.1197657473385334,54,6912,2215.550961124762
9,0.2171149022049374,3.111458508297801,54,6912,2221.4662292833777
10,0.19251554210980734,3.0930497720837593,54,6912,2234.687609098333
11,0.17437233817246225,3.1246597189456224,54,6912,2212.0808733478243
12,0.15372820267522777,3.1164465695619583,54,6912,2217.9106381957117
13,0.13711938579325322,3.091344926506281,54,6912,2235.9200167972444
14,0.13034365422747754,3.0929414816200733,54,6912,2234.7658502674017
15,0.12388373497459623,3.080608330667019,54,6912,2243.712688559601
16,0.10919909193008034,3.062361091375351,54,6912,2257.081968376146
17,0.0964908968243334,3.0711450707167387,54,6912,2250.6263432182604
18,0.08807891193363401,3.141487792134285,54,6912,2200.2313735887797
19,0.0977648967118175,3.121568785980344,54,6912,2214.271244331799
20,0.08647114286820094,3.056525431573391,54,6912,2261.391293722018
21,0.0856278408318758,3.0814520996063948,54,6912,2243.098310982311
22,0.08039161569818302,3.1143728885799646,54,6912,2219.3874167558683
23,0.0674873022707524,3.12598455324769,54,6912,2211.1433637184455
24,0.06665152897713361,3.1140000484883785,54,6912,2219.6531446283293
25,0.06958201293040205,3.1091621685773134,54,6912,2223.1069417529884
26,0.05982534884026757,3.105880258604884,54,6912,2225.456046108091
27,0.06469465150601333,3.134774746373296,54,6912,2204.9431168847705
28,0.06221992660451819,3.1021695267409086,54,6912,2228.1180768549552
29,0.06137296005531594,3.115159770473838,54,6912,2218.826804812209
30,0.05236344149819127,3.116007450968027,54,6912,2218.223193867107
31,0.053484338232212596,3.1047530751675367,54,6912,2226.263999956589
32,0.04585105415295671,3.098011650145054,54,6912,2231.1084594134336
33,0.04654374311643618,3.1231065690517426,54,6912,2213.1809617046356
34,0.0486785129264549,3.1016087979078293,54,6912,2228.5208904045044
35,0.0468144075324138,3.1133478097617626,54,6912,2220.118156515547
36,0.04904760620384305,3.0986068416386843,54,6912,2230.6799001142786
37,0.05189117002818319,3.1087455600500107,54,6912,2223.404864272265
38,0.04474111467047974,3.1319875437766314,54,6912,2206.9053287693896
39,0.0404148081800452,3.1164579670876265,54,6912,2217.90252684183
40,0.04225815322112154,3.123871685937047,54,6912,2212.638896506613
41,0.04166199825704098,3.1247571986168623,54,6912,2212.0118654529438
42,0.03903815702155784,3.1288474835455418,54,6912,2209.120142912007
43,0.03945612624563553,3.0928559359163046,54,6912,2234.8276619461158
44,0.04203872872447526,3.1395549587905407,54,6912,2201.5859224400165
45,0.03730894921830407,3.138722011819482,54,6912,2202.1701743485055
46,0.04066790695543642,3.1132139209657907,54,6912,2220.2136362848264
47,0.0396480486486797,3.078172756358981,54,6912,2245.4880044406164
48,0.04575951321533433,3.128635847941041,54,6912,2209.2695781609723
49,0.0388181756629988,3.1071633864194155,54,6912,2224.53702634709
50,0.03280455736374414,3.1076904833316803,54,6912,2224.15972152729
