event_name,catalog,gps_trigger_time,ra_median,dec_median,sky_area_90_deg2,network_snr,chirp_mass_median,mass_ratio_median,luminosity_distance_median,p_astro,far_hz,pipeline,source_path,skymap_file
GW241002_030559,GWTC-5.0-search,1411873577.668945,0.5409910426199206,-1.1106578388835247,2038.6442642179247,11.49632501318344,34.83357448660222,0.9590675372192018,,0.9999999999996796,7.487005415058863e-21,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241002_030559-gstlal_Skymap_SearchResultDataRelease.fits
GW241006_015333,GWTC-5.0-search,1412214831.5017965,5.099930663261854,1.1425382785240064,356.28015239214034,16.46348706271295,27.07938175732777,0.811420326215584,,1.0,1.292690795221226e-42,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241006_015333-gstlal_Skymap_SearchResultDataRelease.fits
GW241007_082943,GWTC-5.0-search,1412325001.1872,2.9911972605987924,-0.961814934597677,695.7744318800573,9.51417521385853,27.058121,,,0.9966,1.33816243e-09,CWB,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241007_082943-cwb_Skymap_SearchResultDataRelease.fits
GW241009_022835,GWTC-5.0-search,1412476133.68042,2.6813984172241008,-0.42691262282972775,3593.8553887942176,8.404325122600184,51.16419593060116,0.8662659154483279,,0.9917799432762026,3.086399198039126e-08,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241009_022835-pycbc_Skymap_SearchResultDataRelease.fits
GW241009_084816,GWTC-5.0-search,1412498914.7988935,4.189608327873263,-1.0547799394395763,633.7716138400824,12.128463,10.700416,0.4609683678021817,,1.0,8.304697e-19,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241009_084816-mbta_Skymap_SearchResultDataRelease.fits
GW241009_220455,GWTC-5.0-search,1412546713.5164309,6.177731044759488,1.1702412982454933,1023.5186003350182,9.996141,35.20874,0.6791790139447283,,0.991713485,7.205113e-10,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241009_220455-mbta_Skymap_SearchResultDataRelease.fits
GW241011_233834,GWTC-5.0-search,1412725132.9559104,4.760709375203087,-0.005208356881134746,108.68852705484609,34.56219889658664,9.473563759151006,0.2000750707461389,,0.9999523188662898,7.777863054017149e-35,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241011_233834-gstlal_Skymap_SearchResultDataRelease.fits
GW241101_220523,GWTC-5.0-search,1414533941.0662959,1.8223691760081417,-0.37598349350419635,9964.094155946974,10.61399466155574,31.55307545252933,0.4519956107405858,,0.999894413065814,1.733561849324785e-11,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241101_220523-gstlal_Skymap_SearchResultDataRelease.fits
GW241102_124058,GWTC-5.0-search,1414586476.7879603,6.045418285057311,0.687705164560338,71.39241569577489,20.98953575381904,8.894966803098276,0.12900580510986379,,0.9995735791844731,6.076969952814358e-43,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241102_124058-gstlal_Skymap_SearchResultDataRelease.fits
GW241102_144729,GWTC-5.0-search,1414594067.7369263,5.854501847476596,-1.1678001258327364,1150.0421173506018,11.93491667205617,52.85085995577398,0.8114202022959318,,0.9999999638046282,2.039916575281391e-15,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241102_144729-gstlal_Skymap_SearchResultDataRelease.fits
