detector,data_mode,stage,variant,subset,catalog,candidate_kind,query_total,catalog_total,sis_lensed_images,sis_unlensed,pm_lensed_images,pm_unlensed,total_lensed_images,total_unlensed,epochs,backbone,preprocess,liao_label,liao_delay_count,sky_label,sky_scenario,true_sky_a90_deg2,weight_grid,deployment_note,component_keys,val_selected_r@1,val_selected_r@5,val_selected_r@10,lambda_waveform,valid,r@1,r@5,r@10,r@50,r@100,r@500,median_true_rank,top_1pct_k,top_1pct,top_5pct_k,top_5pct,top_10pct_k,top_10pct,lambda_raw_time,lambda_liao_time_lr,lambda_true_sky_sep,lambda_true_sky_step,lambda_true_sky_log_overlap
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_raw_time_plus_true_sky_step,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,raw_time,true_sky_step",0.9998333333333334,1.0,1.0,1.0,3000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.5,,,0.25,
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_raw_time_plus_true_sky_step,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,raw_time,true_sky_step",0.9998333333333334,1.0,1.0,1.0,6000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,0.5,,,0.25,
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9998333333333334,1.0,1.0,1.0,6000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.5,,0.25,
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9998333333333334,1.0,1.0,1.0,3000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.5,,0.25,
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9998333333333334,1.0,1.0,1.0,3000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.5,,0.25,
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_step,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_step",0.9998333333333334,1.0,1.0,1.0,6000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,0.5,,0.25,
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,overall,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.947,0.987,0.9925,1.0,6000,0.9456666666666667,0.9861666666666666,0.9928333333333333,0.9981666666666666,0.9988333333333334,1.0,1.0,90,0.9986666666666667,450,1.0,900,1.0,,1.0,,,4.0
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,SIS,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.947,0.987,0.9925,1.0,3000,0.9103333333333333,0.976,0.9866666666666667,0.9963333333333333,0.9976666666666667,1.0,1.0,90,0.9973333333333333,450,1.0,900,1.0,,1.0,,,4.0
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,PM,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.947,0.987,0.9925,1.0,3000,0.981,0.9963333333333333,0.999,1.0,1.0,1.0,1.0,90,1.0,450,1.0,900,1.0,,1.0,,,4.0
ET3,noisy,stage8_true_sky_oracle_combinations,waveform_plus_liao_time_lr_plus_true_sky_log_overlap,macro,fresh50_mixed_SIS_PM_unlensed_full_catalog,full_catalog,6000,9000,3000,1500,3000,1500,6000,3000,50,inceptiontime,bandpass,GW-LMC ET BBH Any_Detected_SNR8,4388,oracle true ra/dec fixed A90,TRUE_SKY_ORACLE,1.0,"[0.25, 0.5, 1.0, 2.0, 4.0]",upper_bound_only_not_deployable,"waveform,liao_time_lr,true_sky_log_overlap",0.947,0.987,0.9925,1.0,6000,0.9456666666666667,0.9861666666666666,0.9928333333333333,0.9981666666666666,0.9988333333333334,1.0,1.0,90,0.9986666666666666,450,1.0,900,1.0,,1.0,,,4.0
